codigo,descricao,salario_medio_atual,modelo_vencedor,score,previsao_5,previsao_10,previsao_15,previsao_20,tendencia_salarial,tendencia_mercado
715725,"Instalador de Material Isolante, a Mao (Edificacoes)",1302.0,XGBoost,0.9999719583081699,1300.7752685546875,1300.7752685546875,1300.7752685546875,1300.7752685546875,Estável,RETRAÇÃO LEVE
715730,"Instalador de Material Isolante, a Maquina (Edificacoes)",,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
716105,Acabador de Superficies de Concreto,1525.0833333333335,XGBoost,0.9999694442425421,1522.904296875,1522.904296875,1522.904296875,1522.904296875,Estável,CRESCIMENTO LEVE
716110,Revestidor de Superficies de Concreto,1389.0,XGBoost,0.9999600310420896,1388.694580078125,1388.694580078125,1388.694580078125,1388.694580078125,Estável,RETRAÇÃO LEVE
716205,Telhador (Telhas de Argila e Materias Similares),2275.5,Fallback,0.0,2275.5,2275.5,2275.5,2275.5,Estável,CRESCIMENTO LEVE
716210,Telhador (Telhas de Cimento-Amianto),1408.25,XGBoost,0.9999667247397188,1407.890625,1407.890625,1407.890625,1407.890625,Estável,RETRAÇÃO LEVE
716215,Telhador (Telhas Metalicas),2055.0,XGBoost,0.9999700607502326,2049.33056640625,2049.33056640625,2049.33056640625,2049.33056640625,Estável,CRESCIMENTO LEVE
716220,Telhador (Telhas Platicas),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
716305,Vidraceiro,1585.810893512852,XGBoost,0.9999679144609461,1583.333251953125,1583.333251953125,1583.333251953125,1583.333251953125,Estável,CRESCIMENTO LEVE
716310,Vidraceiro (Edificacoes),1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,CRESCIMENTO LEVE
716315,Vidraceiro (Vitrais),1464.0,XGBoost,0.9999693300105529,1462.5889892578125,1462.5889892578125,1462.5889892578125,1462.5889892578125,Estável,RETRAÇÃO LEVE
716405,Gesseiro,1488.4847837460761,XGBoost,0.9999658979963999,1486.2197265625,1486.2197265625,1486.2197265625,1486.2197265625,Estável,CRESCIMENTO LEVE
716505,Assoalhador,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
716510,Ladrilheiro,1262.1,XGBoost,0.9999600342019302,1263.0701904296875,1263.0701904296875,1263.0701904296875,1263.0701904296875,Estável,RETRAÇÃO LEVE
716515,Pastilheiro,1408.8,XGBoost,0.9999700017612051,1408.3719482421875,1408.3719482421875,1408.3719482421875,1408.3719482421875,Estável,CRESCIMENTO LEVE
716520,Lustrador de Piso,1346.75,XGBoost,0.9999687895219805,1346.6090087890625,1346.6090087890625,1346.6090087890625,1346.6090087890625,Estável,RETRAÇÃO LEVE
716525,Marmorista (Construcao),1503.6534345445493,XGBoost,0.9999688602201305,1502.0965576171875,1502.0965576171875,1502.0965576171875,1502.0965576171875,Estável,RETRAÇÃO LEVE
716530,Mosaista,1826.25,XGBoost,0.9999600182054983,1826.033447265625,1826.033447265625,1826.033447265625,1826.033447265625,Estável,CRESCIMENTO LEVE
716535,Taqueiro,1240.0,Fallback,0.0,1240.0,1240.0,1240.0,1240.0,Estável,CRESCIMENTO LEVE
716540,Rejuntador de Revestimentos,1561.6,XGBoost,0.9999610965975886,1561.2379150390625,1561.2379150390625,1561.2379150390625,1561.2379150390625,Estável,RETRAÇÃO LEVE
716605,Calafetador,1301.5714285714284,XGBoost,0.9999785046260168,1301.6055908203125,1301.6055908203125,1301.6055908203125,1301.6055908203125,Estável,CRESCIMENTO LEVE
716610,Pintor de Obras,1521.6974247886492,XGBoost,0.9999698408077531,1520.6885986328125,1520.6885986328125,1520.6885986328125,1520.6885986328125,Estável,CRESCIMENTO LEVE
716615,"Revestidor de Interiores (Papel, Material Plastico e Emborrachados)",1771.647727272727,XGBoost,0.9999823451720428,1771.268310546875,1771.268310546875,1771.268310546875,1771.268310546875,Estável,CRESCIMENTO LEVE
717005,Demolidor de Edificacoes,1226.642857142857,XGBoost,0.9999601781184091,1226.404296875,1226.404296875,1226.404296875,1226.404296875,Estável,CRESCIMENTO LEVE
717010,Operador de Martelete,1544.7190476190476,XGBoost,0.9999642402004564,1542.440185546875,1542.440185546875,1542.440185546875,1542.440185546875,Estável,RETRAÇÃO LEVE
717015,Poceiro (Edificacoes),1302.0,XGBoost,0.9999681189160676,1301.9224853515625,1301.9224853515625,1301.9224853515625,1301.9224853515625,Estável,CRESCIMENTO LEVE
717020,Servente de Obras,1396.357822039532,XGBoost,0.9999671783167767,1394.6173095703125,1394.6173095703125,1394.6173095703125,1394.6173095703125,Estável,ALTA DEMANDA
717025,Vibradorista,2598.3125,XGBoost,0.9999651828745415,2593.459228515625,2593.459228515625,2593.459228515625,2593.459228515625,Estável,CRESCIMENTO LEVE
720105,Mestre (Afiador de Ferramentas),3025.5,XGBoost,0.9999601143289477,3018.99560546875,3018.99560546875,3018.99560546875,3018.99560546875,Estável,CRESCIMENTO LEVE
720110,Mestre de Caldeiraria,2770.723484848485,XGBoost,0.9999640992793791,2763.69775390625,2763.69775390625,2763.69775390625,2763.69775390625,Estável,CRESCIMENTO LEVE
720115,Mestre de Ferramentaria,3276.0,XGBoost,0.999966111640811,3273.224609375,3273.224609375,3273.224609375,3273.224609375,Estável,RETRAÇÃO LEVE
720120,Mestre de Forjaria,1431.0,XGBoost,0.9999600138725633,1432.359619140625,1432.359619140625,1432.359619140625,1432.359619140625,Estável,RETRAÇÃO LEVE
720125,Mestre de Fundicao,4151.0,XGBoost,0.999976911235049,4139.40966796875,4139.40966796875,4139.40966796875,4139.40966796875,Estável,RETRAÇÃO LEVE
720130,Mestre de Galvanoplastia,1279.5,XGBoost,0.9999600067971245,1279.262939453125,1279.262939453125,1279.262939453125,1279.262939453125,Estável,RETRAÇÃO LEVE
720135,Mestre de Pintura (Tratamento de Superficies),2445.903409090909,XGBoost,0.9999651273917862,2439.978515625,2439.978515625,2439.978515625,2439.978515625,Estável,CRESCIMENTO LEVE
720140,Mestre de Soldagem,2164.897565922921,XGBoost,0.9999630099301234,2159.503173828125,2159.503173828125,2159.503173828125,2159.503173828125,Estável,RETRAÇÃO LEVE
720145,Mestre de Trefilacao de Metais,3001.0,XGBoost,0.9999625665095961,2990.224365234375,2990.224365234375,2990.224365234375,2990.224365234375,Estável,RETRAÇÃO LEVE
720150,Mestre de Usinagem,1751.6666666666667,XGBoost,0.9999616217797894,1749.0899658203125,1749.0899658203125,1749.0899658203125,1749.0899658203125,Estável,RETRAÇÃO LEVE
720155,Mestre Serralheiro,1443.7307692307693,XGBoost,0.9999625685528624,1442.6353759765625,1442.6353759765625,1442.6353759765625,1442.6353759765625,Estável,CRESCIMENTO LEVE
720160,Supervisor de Controle de Tratamento Termico,2821.75,XGBoost,0.9999644352855902,2820.695068359375,2820.695068359375,2820.695068359375,2820.695068359375,Estável,CRESCIMENTO LEVE
720205,Mestre (Construcao Naval),9076.0,XGBoost,0.9999659469889972,9035.3447265625,9035.3447265625,9035.3447265625,9035.3447265625,Estável,RETRAÇÃO LEVE
720210,Mestre (Industria de Automotores e Material de Transportes),2384.7146464646466,XGBoost,0.9999682526863081,2381.14111328125,2381.14111328125,2381.14111328125,2381.14111328125,Estável,RETRAÇÃO LEVE
720215,Mestre (Industria de Maquinas e Outros Equipamentos Mecanicos),1847.4166666666665,XGBoost,0.9999640720156215,1846.052734375,1846.052734375,1846.052734375,1846.052734375,Estável,RETRAÇÃO LEVE
720220,Mestre de Construcao de Fornos,1330.375,XGBoost,0.9999600185484004,1325.705078125,1325.705078125,1325.705078125,1325.705078125,Estável,CRESCIMENTO LEVE
721105,Ferramenteiro,1784.6480075901327,XGBoost,0.9999687079573114,1784.472412109375,1784.472412109375,1784.472412109375,1784.472412109375,Estável,RETRAÇÃO LEVE
721110,"Ferramenteiro de Mandris, Calibradores e Outros Dispositivos",1302.0,XGBoost,0.9999734530534423,1301.8597412109375,1301.8597412109375,1301.8597412109375,1301.8597412109375,Estável,RETRAÇÃO LEVE
721115,Modelador de Metais (Fundicao),1425.625,XGBoost,0.9999698193964238,1425.3045654296875,1425.3045654296875,1425.3045654296875,1425.3045654296875,Estável,CRESCIMENTO LEVE
721205,Operador de Maquina de Eletroerosao,1296.1999999999998,XGBoost,0.999960220049683,1294.98779296875,1294.98779296875,1294.98779296875,1294.98779296875,Estável,RETRAÇÃO LEVE
721210,Operador de Maquinas Operatrizes,1356.8736612880193,XGBoost,0.9999686460914086,1355.4686279296875,1355.4686279296875,1355.4686279296875,1355.4686279296875,Estável,CRESCIMENTO LEVE
721215,Operador de Maquinas-Ferramenta Convencionais,1403.8830778239112,XGBoost,0.9999650391395197,1402.4385986328125,1402.4385986328125,1402.4385986328125,1402.4385986328125,Estável,CRESCIMENTO LEVE
721220,Operador de Usinagem Convencional por Abrasao,1447.5,XGBoost,0.9999663025525829,1447.2259521484375,1447.2259521484375,1447.2259521484375,1447.2259521484375,Estável,RETRAÇÃO LEVE
721225,Preparador de Maquinas-Ferramenta,1352.2464285714286,XGBoost,0.9999689796875226,1351.80859375,1351.80859375,1351.80859375,1351.80859375,Estável,RETRAÇÃO LEVE
721305,Afiador de Cardas,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
721310,Afiador de Cutelaria,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
721315,Afiador de Ferramentas,1465.5,XGBoost,0.9999703354095268,1465.0762939453125,1465.0762939453125,1465.0762939453125,1465.0762939453125,Estável,CRESCIMENTO LEVE
721320,Afiador de Serras,1875.0,XGBoost,0.9999689395254782,1873.7562255859375,1873.7562255859375,1873.7562255859375,1873.7562255859375,Estável,RETRAÇÃO LEVE
721325,Polidor de Metais,1529.0073529411764,XGBoost,0.9999687820658543,1527.129638671875,1527.129638671875,1527.129638671875,1527.129638671875,Estável,RETRAÇÃO LEVE
721405,Operador de Centro de Usinagem com Comando Numerico,1757.3392857142858,XGBoost,0.9999655265047971,1753.7991943359375,1753.7991943359375,1753.7991943359375,1753.7991943359375,Estável,RETRAÇÃO LEVE
721410,Operador de Fresadora com Comando Numerico,2660.8809523809523,XGBoost,0.9999681443877753,2656.00341796875,2656.00341796875,2656.00341796875,2656.00341796875,Estável,CRESCIMENTO LEVE
721415,Operador de Mandriladora com Comando Numerico,10.0,Fallback,0.0,10.0,10.0,10.0,10.0,Estável,RETRAÇÃO LEVE
721420,"Operador de Maquina Eletroerosao, À Fio, com Comando Numerico",1622.0,Prophet,0.9999999999896685,2262.3480898063904,2902.6967202794476,3543.045350752505,4183.393981225562,Crescente,CRESCIMENTO LEVE
721425,Operador de Retificadora com Comando Numerico,1752.1538461538462,XGBoost,0.9999733963011862,1750.308349609375,1750.308349609375,1750.308349609375,1750.308349609375,Estável,RETRAÇÃO LEVE
721430,Operador de Torno com Comando Numerico,2219.166666666667,XGBoost,0.9999666451209126,2214.14990234375,2214.14990234375,2214.14990234375,2214.14990234375,Estável,RETRAÇÃO LEVE
722105,Forjador,1548.2902711323763,XGBoost,0.999965932752015,1545.825927734375,1545.825927734375,1545.825927734375,1545.825927734375,Estável,RETRAÇÃO LEVE
722110,Forjador a Martelo,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
722115,Forjador Prensista,1800.0499999999997,XGBoost,0.9999710313893827,1793.7843017578125,1793.7843017578125,1793.7843017578125,1793.7843017578125,Estável,CRESCIMENTO LEVE
722205,Fundidor de Metais,1317.7142857142858,XGBoost,0.9999665782492378,1317.6470947265625,1317.6470947265625,1317.6470947265625,1317.6470947265625,Estável,RETRAÇÃO LEVE
722210,Lingotador,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
722215,Operador de Acabamento de Pecas Fundidas,1331.0689655172414,XGBoost,0.9999700633652655,1330.94580078125,1330.94580078125,1330.94580078125,1330.94580078125,Estável,CRESCIMENTO LEVE
722220,Operador de Maquina Centrifugadora de Fundicao,1855.0,XGBoost,0.9999655088127454,1853.216064453125,1853.216064453125,1853.216064453125,1853.216064453125,Estável,CRESCIMENTO LEVE
722225,Operador de Maquina de Fundir Sob Pressao,1302.0,XGBoost,0.9999675500829143,1300.69189453125,1300.69189453125,1300.69189453125,1300.69189453125,Estável,RETRAÇÃO LEVE
722230,Operador de Vazamento (Lingotamento),1111.25,XGBoost,0.9999600163151487,1108.870849609375,1108.870849609375,1108.870849609375,1108.870849609375,Estável,CRESCIMENTO LEVE
722235,Preparador de Panelas (Lingotamento),1302.0,Linear,1.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
722305,"Macheiro, a Mao",1472.125,XGBoost,0.9999656069026158,1470.2392578125,1470.2392578125,1470.2392578125,1470.2392578125,Estável,RETRAÇÃO LEVE
722310,"Macheiro, a  Maquina",1301.25,XGBoost,0.9999757199337066,1301.1153564453125,1301.1153564453125,1301.1153564453125,1301.1153564453125,Estável,RETRAÇÃO LEVE
722315,"Moldador, a  Mao",1422.625,XGBoost,0.999969851382711,1421.4910888671875,1421.4910888671875,1421.4910888671875,1421.4910888671875,Estável,RETRAÇÃO LEVE
722320,"Moldador, a  Maquina",1233.25,XGBoost,0.9999696186955024,1232.9918212890625,1232.9918212890625,1232.9918212890625,1232.9918212890625,Estável,RETRAÇÃO LEVE
722325,Operador de Equipamentos de Preparacao de Areia,1999.875,XGBoost,0.9999640214415026,1995.2218017578125,1995.2218017578125,1995.2218017578125,1995.2218017578125,Estável,RETRAÇÃO LEVE
722330,Operador de Maquina de Moldar Automatizada,1374.75,XGBoost,0.9999732391226863,1375.5531005859375,1375.5531005859375,1375.5531005859375,1375.5531005859375,Estável,RETRAÇÃO LEVE
722405,Cableador,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
722410,Estirador de Tubos de Metal sem Costura,,Fallback_after_preproc,0.0,0.0,0.0,0.0,0.0,Sem dados,Sem dados
722415,"Trefilador de Metais, À Maquina",1231.0357142857142,XGBoost,0.9999616946240849,1231.29296875,1231.29296875,1231.29296875,1231.29296875,Estável,CRESCIMENTO LEVE
723105,Cementador de Metais,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
723110,Normalizador de Metais e de Compositos,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
723115,Operador de Equipamento para Resfriamento,198.875,XGBoost,0.9999711436939306,203.7976837158203,203.7976837158203,203.7976837158203,203.7976837158203,Estável,RETRAÇÃO LEVE
723120,Operador de Forno de Tratamento Termico de Metais,3401.0,Linear,1.0,-7094.0,-17589.0,-28084.0,-38579.0,Decrescente,CRESCIMENTO LEVE
723125,Temperador de Metais e de Compositos,2532.0,XGBoost,0.9999880262789411,2528.08349609375,2528.08349609375,2528.08349609375,2528.08349609375,Estável,RETRAÇÃO LEVE
723205,Decapador,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
723210,Fosfatizador,1.0,Fallback,0.0,1.0,1.0,1.0,1.0,Estável,RETRAÇÃO LEVE
723215,Galvanizador,1533.75,XGBoost,0.9999710350667211,1533.33740234375,1533.33740234375,1533.33740234375,1533.33740234375,Estável,RETRAÇÃO LEVE
723220,Metalizador a Pistola,1302.0,XGBoost,0.999971607368982,1301.7769775390625,1301.7769775390625,1301.7769775390625,1301.7769775390625,Estável,RETRAÇÃO LEVE
723225,Metalizador (Banho Quente),1501.0,Linear,1.0,506.0,-489.0,-1484.0,-2479.0,Decrescente,CRESCIMENTO LEVE
723230,Operador de Maquina Recobridora de Arame,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
723235,Operador de Zincagem (Processo Eletrolitico),1271.3333333333335,Prophet,0.9999999999559441,1578.1685825966538,1885.003408082196,2191.8382335677384,2498.673059053281,Crescente,CRESCIMENTO LEVE
723240,Oxidador,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
723305,Operador de Equipamento de Secagem de Pintura,1506.491452991453,XGBoost,0.9999661166230962,1505.3309326171875,1505.3309326171875,1505.3309326171875,1505.3309326171875,Estável,CRESCIMENTO LEVE
723310,Pintor a Pincel e Rolo (Exceto Obras e Estruturas Metalicas),1529.0382969619168,XGBoost,0.9999648012062544,1526.8455810546875,1526.8455810546875,1526.8455810546875,1526.8455810546875,Estável,CRESCIMENTO LEVE
723315,Pintor de Estruturas Metalicas,1454.1955362466992,XGBoost,0.9999675258626186,1452.21337890625,1452.21337890625,1452.21337890625,1452.21337890625,Estável,RETRAÇÃO LEVE
723320,Pintor de Veiculos (Fabricacao),1648.9012079378774,XGBoost,0.9999679701143247,1646.2481689453125,1646.2481689453125,1646.2481689453125,1646.2481689453125,Estável,RETRAÇÃO LEVE
723325,Pintor por Imersao,1412.0,Fallback,0.0,1412.0,1412.0,1412.0,1412.0,Estável,RETRAÇÃO LEVE
723330,"Pintor, a  Pistola (Exceto Obras e Estruturas Metalicas)",1472.8062648961525,XGBoost,0.9999707987184143,1472.5107421875,1472.5107421875,1472.5107421875,1472.5107421875,Estável,RETRAÇÃO LEVE
724105,Assentador de Canalizacao (Edificacoes),1509.361111111111,XGBoost,0.9999641475213035,1507.3927001953125,1507.3927001953125,1507.3927001953125,1507.3927001953125,Estável,CRESCIMENTO LEVE
724110,Encanador,1484.6223290785101,XGBoost,0.9999667989749352,1483.0537109375,1483.0537109375,1483.0537109375,1483.0537109375,Estável,CRESCIMENTO LEVE
724115,Instalador de Tubulacoes,1460.3997940974607,XGBoost,0.9999644593989628,1458.0213623046875,1458.0213623046875,1458.0213623046875,1458.0213623046875,Estável,RETRAÇÃO LEVE
724120,Instalador de Tubulacoes (Aeronaves),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
724125,Instalador de Tubulacoes (Embarcacoes),1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
724130,Instalador de Tubulacoes de Gas Combustivel (Producao e Distribuicao),1493.1352040816328,XGBoost,0.999964367419408,1490.971435546875,1490.971435546875,1490.971435546875,1490.971435546875,Estável,CRESCIMENTO LEVE
724135,Instalador de Tubulacoes de Vapor (Producao e Distribuicao),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
724205,Montador de Estruturas Metalicas,1602.1606126798788,XGBoost,0.9999678157098234,1599.9686279296875,1599.9686279296875,1599.9686279296875,1599.9686279296875,Estável,CRESCIMENTO LEVE
724210,Montador de Estruturas Metalicas de Embarcacoes,1299.99681730262,XGBoost,0.999962591019251,1299.9617919921875,1299.9617919921875,1299.9617919921875,1299.9617919921875,Estável,CRESCIMENTO LEVE
724215,Rebitador a  Martelo Pneumatico,1302.0,XGBoost,0.9999734498230813,1302.0579833984375,1302.0579833984375,1302.0579833984375,1302.0579833984375,Estável,CRESCIMENTO LEVE
724220,Preparador de Estruturas Metalicas,1390.7350259955097,XGBoost,0.9999708270984247,1389.2735595703125,1389.2735595703125,1389.2735595703125,1389.2735595703125,Estável,CRESCIMENTO LEVE
724225,Riscador de Estruturas Metalicas,1753.5,XGBoost,0.9999729167111676,1751.5968017578125,1751.5968017578125,1751.5968017578125,1751.5968017578125,Estável,RETRAÇÃO LEVE
724230,"Rebitador, a  Mao",,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
724305,Brasador,1306.5000000000002,XGBoost,0.999963016689714,1307.3564453125,1307.3564453125,1307.3564453125,1307.3564453125,Estável,RETRAÇÃO LEVE
724310,Oxicortador a Mao e a  Maquina,1754.7008281573499,XGBoost,0.9999676929621688,1751.15380859375,1751.15380859375,1751.15380859375,1751.15380859375,Estável,RETRAÇÃO LEVE
724315,Soldador,1901.9263771245,XGBoost,0.9999684525374408,1898.6771240234375,1898.6771240234375,1898.6771240234375,1898.6771240234375,Estável,RETRAÇÃO LEVE
724320,Soldador a  Oxigas,1412.7593582887703,XGBoost,0.9999638857401405,1412.881591796875,1412.881591796875,1412.881591796875,1412.881591796875,Estável,CRESCIMENTO LEVE
724325,Soldador Eletrico,1453.3636363636365,XGBoost,0.9999630586653636,1450.9202880859375,1450.9202880859375,1450.9202880859375,1450.9202880859375,Estável,CRESCIMENTO LEVE
724405,Caldeireiro (Chapas de Cobre),2273.8312020460357,XGBoost,0.9999647558833301,2268.055419921875,2268.055419921875,2268.055419921875,2268.055419921875,Estável,CRESCIMENTO LEVE
724410,Caldeireiro (Chapas de Ferro e Aco),2163.3775487159633,XGBoost,0.9999705460038751,2159.338134765625,2159.338134765625,2159.338134765625,2159.338134765625,Estável,CRESCIMENTO LEVE
